acidosi,subclass of,metabolic
disulfide,subclass of,covalent
correct answer,have,c
protein,have,structural element
protein,have,amino acid
ph,have,pka
protein,have,amino acid
peptide bond,part of,protein
valylalanine,have,alanine
protein,have,peptide bond
leucine,subclass of,amino acid
valine,subclass of,amino acid
valylglycylleucine,subclass of,tripeptide
glycine,subclass of,amino acid
c terminal,subclass of,amino acid
n terminal,part of,peptide
n terminal,part of,peptide chain
peptide bond,have,atom
protein,have,amino acid
c terminal,part of,peptide
peptide chain,have,carboxyl end
c terminal,part of,amino acid
c terminal amino acid,subclass of,amino acid
carbonyl,have,carbon
hydrolyze,have,strong acid
polypeptide,have,amino acid
peptide,have,amino acid
polypeptide,have,amino acid
protein,have,amino acid
betabend,instance of,secondary structure
dna,have,protein code region
beta sheet,instance of,secondary structure
betabend,instance of,secondary structure commonly encounter in protein
beta sheet,instance of,secondary structure commonly encounter in protein
genetic code,have,protein code region
collagen,have,alpha chain helix
secondary structure,part of,polypeptide
protein,have,amino acid
dna,have,nucleotide
alpha helix,instance of,secondary structure commonly encounter in protein
alpha helix,instance of,secondary structure
polypeptide,have,secondary structure
secondary structure,subclass of,polypeptide
polypeptide,have,amino acid
keratin,different from,myoglobin
alphahelical,subclass of,protein
alpha helix,part of,protein
hydrogen bond,part of,helix
alphahelical,part of,protein
polypeptide,have,backbone
skin,have,tissue
backbone,part of,polypeptide
myoglobin,different from,keratin
keratin,subclass of,protein
peptide linkage,have,peptide bond
helix,have,hydrogen bond
glycine,have,hydrogen
residue,part of,amino acid
beta strand,part of,protein structure
alpha helix,have,amino acid
amino acid,have,residue
amino acid,part of,peptide
r group,have,amino acid
n termini,part of,beta strand
beta sheet,subclass of,secondary structure
peptide,have,amino acid
antiparallel,opposite of,parallel
alpha helix,opposite of,beta sheet
polypeptide chain,have,coil
beta bend,have,hydrogen bond
protein,have,polypeptide chain
motif,part of,protein
tertiary structure,follow,primary structure
domain,part of,polypeptide chain
domain,part of,protein
polypeptide chain,have,domain
motif,subclass of,supersecondary structural element
globular protein,have,tertiary structure
tertiary structure,part of,globular protein
domain,part of,polypeptide chain
amino acid sequence,have,amino acid
amino acid,part of,amino acid sequence
domain,part of,peptide chain
domain,part of,polypeptide
polypeptide,have,amino acid
amino acid,part of,polypeptide
nonpolar,opposite of,polar
polypeptide,have,amino acid
reversible,subclass of,denaturation
protein,have,peptide bond
hydrophobic,subclass of,group
large structure,have,small structure
tertiary structure,facet of,protein
denature,subclass of,protein
protein,have,amino acid
tertiary structure,follow,secondary
lead,instance of,heavy metal
small structure,part of,large structure
intrinsically disorder protein,subclass of,intrinsically disorder
insoluble,subclass of,solution
order pathway,subclass of,protein fold
tertiary structure,follow,secondary structure
group,part of,peptide
intrinsically disorder protein,subclass of,tertiary structure
secondary structure,follow by,tertiary structure
hsp60,part of,mitochondrial
stack ring,part of,macromolecular structure
mitochondrial,have,hsp60
premature folding,opposite of,protein fold
polypeptide,part of,folding process
protein fold,opposite of,premature folding
primary structure,have,conformation
molecular chaperone,subclass of,facilitated process
amyloid disease,instance of,disease
amyloid plaque,have,amyloid beta
normal counterpart,opposite of,tau
tau,instance of,protein
tau,opposite of,normal counterpart
neuron,have,neurofibrillary tangle
tau(tau ),instance of,protein
prpc,part of,infect tissue
prpc,subclass of,protein
pathogenic conformation,subclass of,protein
fatal,different from,treatment
pathogenic conformation,have,infective agent
globular,subclass of,protein
peptide bond,have,hydrogen bond
aspartate,have,glutamate
lysine,instance of,charge amino acid
aspartate,instance of,charge amino acid
globular,subclass of,protein
hydrogen bond,part of,peptide bond
arginine,instance of,charge amino acid
alpha helix,have,amino acid
glutamate,instance of,charge amino acid
impairment of intellectual function,have,behavior
disorientation,subclass of,memory loss
denature,subclass of,conformation
protein,have,amino acid
alzheimer disease,subclass of,dementia
memory loss,subclass of,impairment of intellectual function
precursor protein,part of,amyloid
protein,have,structural element
porphyrin,have,nitrogen
porphyrin ring,subclass of,planar
reduce,opposite of,oxidize
hemeprotein,subclass of,protein
three dimensional structure,facet of,protein
cytochrome,have,heme group
heme structure,instance of,complex
myoglobin,instance of,structure
catalase,have,active site
myoglobin,have,heme
polypeptide chain,have,alpha helix
amino acid,have,hydrogen bond
myoglobin,instance of,protein
red blood cell,have,hemoglobin
hemoglobin,have,oxygen
blood,part of,circulatory system
atmosphere,have,o2
hemoglobin,part of,red blood cell
myoglobin,have,heme
myoglobin,different from,tetrameric hemoglobin
tetrameric hemoglobin,different from,myoglobin
alpha subunit,part of,dimer
t conformation,subclass of,hemoglobin
beta subunit,part of,dimer
residue,part of,amino acid
polypeptide,have,hydrophobic
deoxyhemoglobin,subclass of,hemoglobin
subunit,part of,molecule
dimer,part of,hemoglobin tetramer
amino acid,have,residue
oxyhemoglobin,different from,deoxyhemoglobin
polar bond,subclass of,hold together
deoxyhemoglobin,different from,oxyhemoglobin
hemoglobin tetramer,have,dimer
hemoglobin,have,o2
hemoglobin,have,tetramer
hemoglobin,have,oxygen
hemoglobin,have,myoglobin
equilibrium,have,remove
hemoglobin,have,heme iron
hemoglobin,have,oxygen
hemoglobin tetramer,have,oxygen
oxygen,have,hemoglobin
tetrameric,part of,hemoglobin
tissue,have,o2
lung,have,alveolus
alveolus,connect with,capillary
myoglobin,have,o2
alveolus,part of,lung
hemoglobin,have,oxygen
myoglobin,instance of,molecule
tissue,connect with,lung
lung,connect with,tissue
oxyhemoglobin,have,o2
capillary,connect with,alveolus
po2,have,o2
capillary,different from,alveolar capillary
deoxy,have,oxygen
lung,have,capillary
deoxy,subclass of,t
hemoglobin,have,oxygen
alveolar capillary,different from,capillary
bicarbonate,part of,carbonic acid
tissue,have,lung
bicarbonate,have,carbonic acid
carbonic acid,have,bicarbonate
ph gradient,facet of,ph
hemoglobin,part of,blood buffer
hemoglobin,have,organic phosphate
deoxyhemoglobin,have,h
blood buffer,have,hemoglobin
hemoglobin,have,deoxyhemoglobin
hemoglobin,different from,oxyhemoglobin
2 3-bpg,part of,glycolytic pathway
deoxyhemoglobin,subclass of,hemoglobin
deoxyhemoglobin,different from,oxyhemoglobin
oxyhemoglobin,different from,hemoglobin
deoxyhemoglobin,part of,hemoglobin
t conformation,part of,deoxyhemoglobin
deoxyhemoglobin,have,beta globin
hemoglobin,have,oxygen
amino acid,have,phosphate
hemoglobin,have,oxygenation
2 3-bpg,part of,hemoglobin
phosphate group,part of,ionic bond
deoxyhemoglobin,subclass of,hemoglobin
ionic bond,have,phosphate group
oxygen dissociation curve shift,facet of,oxygenation of hemoglobin
emphysema,subclass of,chronic obstructive pulmonary disease
tissue,have,capillary
capillary,part of,tissue
chronic obstructive pulmonary disease,have,emphysema
transfuse blood,have,hemoglobin
transfuse rbc,use,transfuse
transfuse,use,blood
store blood,different from,transfuse
blood,use,transfuse
carbaminohemoglobin,have,amino group
tissue,have,blood
rejuvenation,have,atp
hemoglobin,part of,transfuse blood
hemoglobin,have,oxygen
transfuse,different from,store blood
2 3-bpg,part of,hemoglobin
2 3bpg,have,oxygen
lung,have,breath
hyperbaric oxygen therapy,treat,co poisoning
tobacco,have,co
carboxyhemoglobin,have,carbon monoxide
hemoglobin,have,o2
carboxyhemoglobin,part of,blood
hemoglobin,have,iron
carboxyhemoglobin,have,hemoglobin
blood,have,carboxyhemoglobin
tetramer,subclass of,protein
hemoglobin,subclass of,protein
fetal hemoglobin,subclass of,tetramer
hbf,subclass of,hemoglobin
beta globin,instance of,gene family
hemoglobin,have,globin chain
hemoglobin,have,beta globin
hemoglobin,have,alpha globin
gene family,encode,gene
messenger rna,have,ribonucleic acid
rna,have,exon
sickle cell,have,hba
alkaline ph,have,hbs
valine,part of,amino acid substitution in hbs beta chain
electrophoresis,have,anode
hbs,different from,hba
amino acid substitution in hbs beta chain,have,valine
anode,part of,electrophoresis
hba,different from,hbs
rbc,have,microvasculature
anoxia,have,ischemic death
blood,have,capillary
deoxy state,have,oxygen
hemoglobin,have,beta chain
capillary,part of,blood
treatment,part of,medical
stem cell transplantation,use,stem cell
hemolytic anemia,different from,infarctive crisis
hbs,have,lysine
life cycle,have,obligatory part
hbc,have,lysine
lysine,different from,valine
plasmodium falciparum,have,malaria
hemoglobin,have,beta globin
beta globin,part of,hemoglobin
heterozygous,subclass of,mutation
hbsc disease,subclass of,heterozygous
hbsc disease,subclass of,rbc sickle disease
clinical variability,facet of,clinical
hemoglobin,have,methemoglobin
dna,have,nucleotide
hemoglobin,have,beta globin
beta globin,part of,hemoglobin
most common single gene disorder,subclass of,disorder
alphaand beta globin chain,have,betaglobin chain
genome,have,chromosome
gene,part of,genome
' r ' or relax conformation,instance of,structure
heme iron,have,oxygen
hb,have,hydrogen
hb,have,oxygen
hba,different from,fetal hemoglobin
right,opposite of,leave
2 3-bpg,have,hb
carboxyhemoglobin,have,hemoglobinopathy
carboxyhemoglobin,have,hb iron
fetal hemoglobin,different from,hba
leave,opposite of,right
hb,have,oxygen
acidosi,have,sickle cell anemia
hemoglobin,have,hbs
hemoglobin,have,hba
hba1c,instance of,amino acid substitution
hemoglobin,have,oxygen
hba,part of,hemoglobin
hba2,part of,hemoglobin
hemoglobin,have,deoxy
hemoglobin,have,oxygen
heme,have,oxygen
2 3-bisphosphoglycerate,part of,hemoglobin
2 3-bisphosphoglycerate,have,hba
tissue,have,oxygen
hba,have,oxygen
heme group,part of,molecule
molecule,have,oxygen
ph,facet of,oxygen affinity
molecule,have,heme group
correct answer,have,c
deoxyhemoglobin,different from,oxyhemoglobin
hemoglobin,have,beta subunit
nitroglycerin,treat,angina
hemoglobin,have,oxygen
isosorbide dinitrate,treat,angina
angina,have,shortness of breath
hbf,part of,hbs
hbs,have,hbf
anxiety,subclass of,symptom
valine,different from,lysine
methemoglobin,subclass of,hemoglobin
headache,subclass of,symptom
dyspnea,subclass of,symptom
lysine,different from,valine
protein,have,amino acid
elastin,subclass of,fibrous protein
sclera,part of,eye
eye,have,cornea
cornea,part of,eye
eye,have,cornea
eye,have,vitreous humor
fibril form collagen,subclass of,fibrillar collagen
fibrillar collagen,subclass of,collagen
blood vessel,subclass of,tissue
type ii collagen,different from,type i
domain,part of,protein
type i,different from,type ii collagen
band,study by,electron microscope
fibril form collagen,subclass of,collagen
tissue,have,collagen
domain,part of,protein
basement membrane,have,meshwork
fibril associate collagen,part of,collagen
collagen,have,fibril associate collagen
helix,have,chain
collagen,have,glycine
alpha helix,different from,alpha chain
alpha chain,subclass of,polytripeptide
chain,part of,helix
alpha chain,different from,alpha helix
collagen fiber,part of,extracellular
hydroxylysine,have,hydroxyl
lysine,subclass of,amino acid
chondroblast,part of,cartilage
hydroxyl group,have,hydroxyl
hydroxylation,subclass of,modification
protein,have,amino acid
endoplasmic reticulum,have,luman
ribosome,connect with,endoplasmic reticulum
polypeptide,have,prepro alpha chain
luman,part of,endoplasmic reticulum
endoplasmic reticulum,connect with,ribosome
collagen,subclass of,protein
prepro alpha chain,part of,polypeptide
polypeptide,have,amino acid
ferrous iron,have,fe2
hydroxylation,subclass of,enzymic
scurvy,subclass of,deficiency disease
collagen,different from,cross link
ferrous iron,have,oxygen
extracellular space,have,cell membrane
triple helix,have,alpha chain
gene,encode,protein
collagenopathie,subclass of,disease
tissue,have,fiber
collagen,have,chain
triple helical conformation,have,alpha chain
lethal,instance of,phenotypic severity
blue sclerae,subclass of,bone fragility
fracture,part of,in utero
recoil,opposite of,stretch
elastic ligament,part of,connective tissue
connective tissue,have,elastin
hydroxyproline,subclass of,amino acid
hydroxyproline,different from,proline
microfibril,have,protein
valine,subclass of,amino acid
tropoelastin,subclass of,polypeptide
desmosine cross link,have,lysyl side chain
glycine,subclass of,amino acid
elastin,part of,ecm
marfan syndrome,subclass of,connective tissue disorder
ecm,part of,cell
proline,subclass of,amino acid
alanine,subclass of,amino acid
elastin,part of,connective tissue
fibrillin,subclass of,glycoprotein
hydroxylysine,subclass of,amino acid
extrahepatic synthesis,subclass of,synthesis
lung,have,alveolus
trypsinogen,have,trypsin
alveolar wall,connect with,lung tissue
extrahepatic synthesis,subclass of,synthesize
lung tissue,connect with,alveolar wall
alveolar wall,part of,lung tissue
lung,have,alveolus
alveolus,part of,lung
alveolus,part of,lung
lung tissue,have,alveolar wall
smoke,have,smoker with aat
lung epithelial cell,part of,lung
polypeptide,have,hydrogen bond
collagen,have,triple helix
vitamin c deficiency,have,hydroxylation
marfan syndrome,different from,pulmonary problem
pulmonary problem,different from,not see in this child
osteoporotic,have,fracture
collagen,have,proline hydroxylate
alpha1antitrypsin deficiency,have,liver
vitamin c deficiency,have,scurvy
pulmonary problem,different from,marfan syndrome
metabolic,have,enzyme
adenylyl cyclase,instance of,systematic name
lactate dehydrogenase,instance of,systematic name
glucosidase,subclass of,enzyme
glucosidase,instance of,systematic name
trypsin,instance of,trivial name
pepsin,instance of,trivial name
urease,subclass of,enzyme
systematic name,different from,short recommend name
urease,instance of,systematic name
protein,have,amino acid
catalysis,use,enzyme
product,have,substrate
cell,have,organelle
coenzyme,subclass of,enzyme
coenzyme,subclass of,organic molecule
e. regulation,subclass of,regulate
coenzyme,different from,apoenzyme
apoenzyme,different from,coenzyme
cosubstrate,subclass of,coenzyme
molecule,have,energy
catalysis,have,energy
molecule,have,product
chemical reaction,have,product
uncatalyzed reaction,subclass of,reaction pathway
action,part of,mechanism
mechanism,have,action
catalytic efficiency,facet of,enzyme
transition state,part of,reaction
energy barrier,facet of,transition state
catalysis,use,enzyme
catalytic group,use,catalysis
catalytic,subclass of,catalysis
transition state,different from,isolate
amino acid,subclass of,residue
enzyme,have,substrate
protonate,subclass of,chemical group
temperature induce denaturation,have,reaction velocity
denaturation,have,reaction velocity
michaelis menten equation,have,michaelis menten rate equation
enzyme substrate complex,have,enzyme
es complex,have,substrate
enzyme,use,substrate
substrate,use by,enzyme
lineweaver burk plot,instance of,double reciprocal plot
reaction order,facet of,reaction
lineweaver burk plot,depict,vmax
vmax,have,substrate
reversible,different from,irreversible
de novo cholesterol synthesis,have,plasma cholesterol level
catalyze,subclass of,reaction
allopurinol,instance of,prodrug
aspirin,have,nonprescription drug
inhibit,subclass of,drug
reaction rate,have,concentration
km,facet of,intracellular level
angiotensin ii,have,vasoconstrictor
angiotensin i,have,vasoconstrictor
viii,part of,enzyme regulation
enzyme regulation,have,viii
metabolic process,participant,organism
enzyme,instance of,regulation
amoxicillin,subclass of,betalactam antibiotic
degradation,subclass of,reaction
enzyme,subclass of,metabolic process
penicillin,subclass of,betalactam antibiotic
angiotensinconverte enzyme,subclass of,inhibitor
vi,part of,enzyme regulation
enzyme inhibitor,subclass of,drug
subunit,part of,enzyme
sigmoidal curve,opposite of,hyperbolic curve
cooperativity,facet of,bind site
enzyme,have,substrate
allosteric site,part of,enzyme
heterotropic effector,subclass of,heterotropic
figure 5,depict,feedback inhibition
clinical diagnosis,have,enzyme in clinical diagnosis
insulin,have,glucose metabolism
rate of enzyme synthesis,different from,rate of enzyme degradation
activity be regulate,facet of,enzyme
rate of enzyme degradation,different from,rate of enzyme synthesis
enzyme,have,active site
enzyme in clinical diagnosis,part of,clinical diagnosis
regulation of synthesis,subclass of,enzyme
blood,have,cell type
blood,have,plasma
tissue damage,cause,enzyme activity
liver function test,have,measurement of alt
tissue damage,have,prognosis
disease,have,tissue damage
tissue damage,cause,disease
alanine aminotransferase,instance of,enzyme
enzyme activity,part of,plasma
measurement of alt,part of,liver function test
liver,have,hepatic tissue
cardiac muscle,have,mm
organ,have,tissue
creatine kinase,instance of,isoenzyme
ck,have,mm
dimer,subclass of,polypeptide
isoenzyme quaternary structure,facet of,isoenzyme
sequence,have,amino acid
isoenzyme,part of,organ
electrophoresis,use,electric field
ck,subclass of,isoenzyme quaternary structure
mb,part of,cardiac muscle
bb isoform,subclass of,ck
ck,subclass of,isoenzyme
isozyme,subclass of,enzyme
amino acid,part of,sequence
bb isoform,subclass of,ck isoenzyme
myocardial infarction,subclass of,heart disease
mm,subclass of,ck
myocardium,have,myocardial muscle
mi,have,cardiac tissue
product,have,enzyme
noncompetitive,opposite of,competitive
enzyme substrate ( es ) complex,subclass of,enzyme
catalysis,use,enzyme
enzyme,subclass of,protein
active site,part of,enzyme
enzyme substrate ( es ) complex,have,substrate
enzyme,have,active site
myoglobin,have,oxygen
negative,opposite of,positive
catalytic activity,subclass of,enzyme
oxygen dissociation curve,part of,hemoglobin
catalyze,part of,pathway
catalytic activity,subclass of,enzyme activity
km,subclass of,apparent
oxidize,subclass of,reaction
ethanol,have,inhibition
choose the one good answer,say,one good answer
irreversible,subclass of,inhibition
one good answer,say,choose the one good answer
therapeutic,part of,medicine
nicotinamide adenine dinucleotide,have,oxidize
diagnostic,part of,medicine
adh,have,inhibition
vmax,subclass of,reaction velocity
apoenzyme,have,nad
vmax,have,substrate
therapeutic,subclass of,medicine
ethylene glycol poisoning,subclass of,metabolic acidosis
adh,have,ethanol
ethanol,treat,ethylene glycol poisoning
product,have,reactant
reaction component,different from,reaction mechanism
free energy,study by,thermodynamic
bioenergetic,part of,biologic system
biologic system,have,bioenergetic
natural logarithm,depict,product ln
positive deltag,subclass of,gain of energy
endergonic,subclass of,reaction
zero deltag,instance of,equilibrium
equilibrium,subclass of,reaction
back reaction,opposite of,forward reaction
forward reaction,opposite of,back reaction
b,opposite of,a
endergonic,have,energy
natural logarithm,have,ln1
intermediate,part of,biologic reaction
intermediate,subclass of,reaction
adenosine diphosphate,have,phosphate
common intermediate,subclass of,chemical reaction
intermediate,part of,couple reaction
common intermediate,subclass of,intermediate
hydrolysis,subclass of,molecule
biologic reaction,have,intermediate
transfer,subclass of,couple reaction
couple reaction,have,intermediate
atp,have,phosphate
adenosine monophosphate,have,phosphate
high energy phosphate compound,have,adenine nucleotide
atp,have,phosphate
adenosine,have,phosphate
flavin adenine dinucleotide,have,fadh2
water,have,h2o
carbon dioxide,have,h2o
mitochondria,part of,tissue
h2o,have,oxygen
free energy,have,electron
fadh2,part of,flavin adenine dinucleotide
inner mitochondrial membrane,part of,mitochondria
mitochondria,have,inner mitochondrial membrane
electron carrier,part of,electron transport chain
electron transport chain,have,electron carrier
atp,have,metabolite
atp,have,pi
mitochondria,have,mitochondrial matrix
pyruvate,have,metabolite
mitochondrial matrix,part of,mitochondria
crista,part of,mitochondria
mitochondrial membrane,part of,mitochondria
adp,have,metabolite
transport system,have,carrier
mitochondria,have,matrix
mitochondria,have,mitochondrial membrane
mitochondrial membrane,part of,mitochondrion
mitochondrion,have,mitochondrial membrane
carrier,part of,transport system
tca cycle,have,dehydrogenase
cytochrome a a3 complex,have,copper
nadh,have,hydrogen
complex i,part of,mitochondrial membrane
intermembrane space,have,mitochondrial membrane
fmnh2,have,hydrogen
complex iii,follow by,complex iv
cytochrome a a3,follow,cytochrome c
intermembrane space,have,inner membrane
complex iv,follow,complex iii
cytochrome c,follow by,cytochrome a a3
hemoglobin,have,heme
ferrous,different from,ferric
coq,have,cytochrome c
complex iii,have,cytochrome bc1
cua,have,cu
superoxide,subclass of,reactive oxygen specie
cytochrome a3,follow,cytochrome a
cytochrome a a3,part of,cytochrome complex
cub,have,cu
h2o,have,h
oxidize,opposite of,reduce
cytochrome complex,have,cytochrome a a3
cytochrome a,follow by,cytochrome a3
superoxide dismutase,instance of,enzyme
sodium azide,have,n
catalase,instance of,enzyme
cytochrome c oxidase,have,cu
site specific inhibitor,subclass of,inhibitor
glutathione peroxidase,instance of,enzyme
inhibition of the etc,have,atp synthesis
h2o,have,o2
hydroxyl radical,subclass of,reactive oxygen specie
hydrogen peroxide,subclass of,reactive oxygen specie
cub,have,cua
fmnh2,instance of,redox pair
reduction,follow,oxidation
redox pair,have,electron
fmn,have,hydrogen
redox pair,have,reductant
redox,have,oxidant
atp,have,pi
complex,have,p :o
heat,subclass of,ancillary reaction
oxidant,part of,redox
etc,have,e0
oxidant,have,electron
complex i,part of,intermembrane space
atp synthesis,use,proton motive force
ph,facet of,chemical
intermembrane space,have,mitochondrial membrane
mitochondrial membrane,part of,intermembrane space
f1,have,beta subunit
mitochondrial membrane,connect with,cytosolic
cytosolic,connect with,mitochondrial membrane
membrane domain,have,extramembranous domain
atp,have,c ring
mitochondrial membrane,have,cytosolic
beta subunit,part of,f1
atp synthesis,have,h pump
mitochondria,have,couple in oxidative phosphorylation
uncouple protein,part of,mitochondrial membrane
brown adipocyte,have,mitochondria
mitochondria,part of,brown adipocyte
heat,subclass of,energy
ucp1,have,catecholamine
thermogenesis,cause,heat
heat,have,thermogenesis
cytosol,connect with,mitochondrial matrix
mitochondria,have,cytosol
toxic overdose,have,fever
mitochondrial matrix,have,cytosol
mitochondrial matrix,connect with,cytosol
glycerol 3-phosphate shuttle,have,a
mtdna,different from,nuclear dna
mitochondria and apoptosis,have,mitochondria
mitochondria,have,mtdna
mtdna,part of,mitochondria
mitochondria,part of,mitochondria and apoptosis
mitochondria,different from,cytosol
caspase,subclass of,proteolytic enzyme
apoptosis,subclass of,program cell death
couple,subclass of,reaction
water,have,oxygen
electron transport chain,have,cytochrome
free energy,have,deltag
electron transport chain,have,electron carrier
electron transport,subclass of,transport
forward reaction,opposite of,back reaction
equilibrium,subclass of,reaction
apoptotic,subclass of,cell death
ph,facet of,electrical
phosphorylation,part of,oxidative phosphorylation
cytoplasm,have,mitochondria
protein-1,part of,mitochondrial membrane
mitochondrial dna,have,mitochondrial disease
mitochondrial membrane,part of,mitochondria
mitochondria,produce,atp
atp synthase,produce,atp
intermembrane space,have,mitochondrial membrane
mitochondria,have,mitochondrial membrane
mitochondrial dna,have,mitochondrial disease
oxidative phosphorylation,have,phosphorylation
metabolism,have,energy capture
mitochondrial membrane,have,nicotinamide adenine dinucleotide
malate dehydrogenase,produce,malate dehydrogenase oxidize it to oaa
electron transport chain,have,complex i
electron transport chain,have,electron
complex iv,part of,electron transport chain
terminal acceptor,part of,electron transport chain
atp,have,adenosine diphosphate
mitochondrial matrix,have,cytosol
electron transport chain,have,terminal acceptor
mitochondrial membrane,have,mitochondrial matrix
reduction potential,facet of,oxygen
electron transport chain,have,complex iv
hydrate of carbon,subclass of,carbohydrate
bacteria,have,cell wall
cellulose,have,carbohydrate
intercellular communication,use,cell membrane
cell wall,part of,bacteria
fructose,instance of,compound
glyceraldehyde,instance of,aldose
carbonyl,instance of,group
monosaccharide,have,glycosidic bond
glucose,instance of,compound
fructose,instance of,isomer
carbonyl carbon,have,carbon
ketose,subclass of,carbohydrate
keto,subclass of,carbohydrate
figure 7,depict,monosaccharide
monosaccharide,have,carbon
galactose,instance of,compound
polysaccharide,have,monosaccharide
glucose,instance of,isomer
fructose,subclass of,monosaccharide
aldose,subclass of,carbohydrate
isomer and epimer,subclass of,compound
fructose,instance of,exception
oligosaccharide,have,monosaccharide
mannose,instance of,compound
galactose,instance of,isomer
disaccharide,have,monosaccharide
anomeric carbon,subclass of,asymmetric carbon
monosaccharide,have,carbon
alpha d glucopyranose,instance of,anomer
anomer,have,1
fischer projection formula,have,oh group
diastereomer,have,beta
pyranose,have,glucose
diastereomer,opposite of,mirror image
hydroxyl,have,carbon
glucose,have,alpha
pyranose,different from,furanose
lactose,have,beta galactose
mastication,have,chew
sucrose,have,fructose
maltotriose,have,glucose
sucrase isomaltase,have,sucrase and isomaltase
maltose,have,glucose
sucrase isomaltase ( si ) complex,have,isomaltase
mucosa,part of,small intestine
enzyme deficiency,have,diarrhea
large intestine,have,jejunum
large intestine,have,intestinal mucosa
jejunum,use,absorption
small intestine,have,mucosa
digestive enzyme deficiency,have,disaccharide intolerance
europe,have,northern europe
metabolize,opposite of,absorb by the body
enzyme replacement therapy,subclass of,dietary restriction
oral tolerance test,subclass of,diagnosis
sugar,have,carbon
monosaccharide,have,carbon
one good answer,say,choose the one good answer
osmotic diarrhea,location,large intestine
glucose,subclass of,monosaccharide
glucose,part of,follow statement
lactase,subclass of,disaccharidase
galactose,subclass of,monosaccharide
pancreatic,have,alpha amylase
small intestine,have,mucosal lining
maltase,subclass of,disaccharidase
alpha amylase,part of,pancreatic
starch,subclass of,polysaccharide
fructose,subclass of,monosaccharide
mucosal lining,part of,small intestine
glycogen,subclass of,polysaccharide
luminal brush border,part of,intestinal mucosal cell
intestinal mucosal cell,have,luminal brush border
oligosaccharide,subclass of,polysaccharide
hypolactasia,have,lactose intolerance
pancreatic,have,alpha amylase
diarrhea,have,bloat
l isomer,part of,biological system
salivary,have,alpha amylase
correct answer,have,a
dehydration,have,diarrhea
deficiency,subclass of,physical symptom
carbohydrate,have,glucose
catabolic,subclass of,pathway
glycogen,instance of,polysaccharide
catabolic,subclass of,reaction
glycolysis,instance of,pathway
substrate,subclass of,product
cycle,subclass of,pathway
anabolic,subclass of,reaction
cell,opposite of,isolation
metabolome,have,metabolite
catabolism,have,atp
catabolic reaction,subclass of,capture chemical energy
build block,part of,complex molecule
catabolism,instance of,convergent process
protein,have,amino acid
complex molecule,have,build block
atp,part of,catabolism
protein,have,amino acid
regulatory signal,subclass of,signal
neurotransmitter,subclass of,chemical signal
alpha subunit,part of,g protein
neurotransmitter,have,galpha protein
gamma,subclass of,trimeric protein
g protein,subclass of,protein
neurotransmitter,different from,hormone
alpha,subclass of,trimeric protein
gs,different from,gi
gamma,subclass of,trimeric protein
gdp,part of,galpha gtp complex
gi,different from,gs
alpha,subclass of,trimeric protein
g protein,have,guanosine di or triphosphate
activate receptor,have,galpha protein
catalytically active subunit,subclass of,regulatory subunit
protein phosphatase,subclass of,enzyme
phosphorylation,have,protein activity
serine,subclass of,residue
bordetella pertussis,have,whoop cough
threonine,subclass of,residue
enzyme,subclass of,protein
